gene_name	Chromosome	seqnames	Cell Type	Lin- WT rep1 (FPKM)	Lin- XistΔ/Δ rep1 (FPK	Lin- WT rep2 (FPKM)	Lin- XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Uggt1	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	26.12842095	27.21519929	27.28038523	28.49646	1.041593724	1.044576892	1.043085308
Stat1	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	32.50002235	41.08232347	30.23991733	34.93857768	1.264070622	1.155379405	1.209725013
Serpine2	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	16.80968076	22.03176741	22.24522851	26.33048742	1.310659478	1.183646525	1.247153001
Trip12	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	46.30408666	47.36853512	47.57786605	48.60982163	1.022988219	1.021689825	1.022339022
Sp100	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	75.94015403	92.6022834	91.2028432	115.2329701	1.219411319	1.26348002	1.241445669
Cab39	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	53.86443431	54.76708069	55.86828712	56.68875839	1.016757744	1.014685814	1.015721779
Hdlbp	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	66.74257934	70.03194897	62.99167089	64.40701221	1.049284425	1.022468706	1.035876565
Ddx18	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	12.41148551	15.9451635	11.32155429	15.2022448	1.284710318	1.34277012	1.313740219
Rab7b	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	2.108894951	2.662688241	2.143093818	2.171569616	1.262598803	1.013287238	1.137943021
Tmcc2	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	5.845254534	10.47470496	6.227233015	6.464192421	1.792001512	1.038052118	1.415026815
Pla2g4a	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	11.55020757	14.38980786	11.79328034	14.43569992	1.245848421	1.224061457	1.234954939
Selp	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	3.654780915	4.403452668	3.545778134	6.547436484	1.204847232	1.846544323	1.525695777
Uck2	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	129.5516943	136.0548925	90.91979714	112.2947125	1.050197709	1.235096382	1.142647045
Pyhin1	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	13.01481503	16.85666425	14.57635286	17.69559688	1.295190459	1.213993449	1.254591954
Ifi203	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	18.81167596	23.80472548	20.31114468	25.74710071	1.265422896	1.267634154	1.266528525
Iars2	chr1	autosomes	"LSK+, LSK- and Lin- (Common)"	20.77656085	29.32125722	23.95254068	26.91084336	1.411266158	1.123506843	1.267386501
Sec63	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	15.22615915	16.61953431	17.03141386	17.98294669	1.091511927	1.05586928	1.073690603
Dna2	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	15.09261333	15.21895256	15.25205301	16.05316844	1.008370931	1.052525089	1.03044801
Cdc34	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	54.86267534	74.17815583	52.76567522	73.6715703	1.352069606	1.39620255	1.374136078
Ptbp1	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	233.1413119	241.1145362	191.352533	204.2420988	1.034199105	1.067360309	1.050779707
Lmnb2	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	13.17345921	19.22697852	16.59393018	17.51287083	1.459523897	1.05537812	1.257451009
Fzr1	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	34.15574237	44.47605632	32.75531422	42.11384676	1.302154579	1.285710358	1.293932468
Ncln	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	46.01822676	50.20174071	45.44981662	46.92705511	1.090909934	1.032502628	1.061706281
Txnrd1	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	32.91411568	35.16142301	26.71162916	34.25013768	1.068277919	1.282218223	1.175248071
Hsp90b1	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	196.8557332	238.5370679	215.3082659	217.162215	1.211735437	1.008610673	1.110173055
Tmpo	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	58.75514126	61.09775963	55.13600225	58.78406327	1.039870866	1.066164772	1.053017819
Nup107	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	25.7856636	29.92806178	24.92713249	27.22484788	1.160647337	1.092177284	1.126412311
Mars	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	21.13433682	23.16781025	18.28166271	19.07865263	1.096216571	1.043595046	1.069905809
Pa2g4	chr10	autosomes	"LSK+, LSK- and Lin- (Common)"	219.1170937	239.2130283	163.1081692	186.8796837	1.091713222	1.145740796	1.118727009
Sf3a1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	48.54673339	48.99372378	42.21551617	45.91038901	1.009207425	1.087524048	1.048365736
Ascc2	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	22.42048953	26.13378373	21.03937763	23.05382428	1.165620568	1.095746494	1.130683531
Ykt6	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	17.11837729	20.4365225	18.69350098	21.12447858	1.193835265	1.130043998	1.161939632
Tbrg4	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	28.00733632	31.18303639	22.67477546	30.52453638	1.113388151	1.346189136	1.229788643
Hus1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	9.098870459	9.463783705	6.975057346	9.575839502	1.040105335	1.372868928	1.206487132
Rars	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	42.61894528	51.03930454	41.81962204	44.00650884	1.19757315	1.052293318	1.124933234
Clint1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	137.083724	137.1254259	133.5916378	155.5135084	1.000304207	1.164096129	1.082200168
Irgm1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	18.02924895	23.53795726	14.32485481	18.13683895	1.305542861	1.266109793	1.285826327
Rufy1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	16.02029947	16.16752424	16.44659339	17.18376033	1.009189889	1.044821862	1.027005875
Gm12250	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	4.317062742	9.542460791	4.129583591	8.89677041	2.210405862	2.154398916	2.182402389
Igtp	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	15.67958865	16.79104742	13.72834909	32.26853744	1.070885709	2.350503853	1.710694781
Irgm2	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	6.044974121	8.037515076	4.797976449	9.040680835	1.329619435	1.884269531	1.606944483
Srebf1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	19.00298988	19.47847928	16.17911432	18.11895653	1.025021821	1.119897923	1.072459872
Mybbp1a	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	100.3784152	106.6390668	82.84795054	89.29716632	1.062370497	1.077843999	1.070107248
Dph1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	5.780242008	7.333774531	3.833278068	5.695228228	1.268766	1.485733131	1.377249566
Git1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	29.78269894	32.67602411	23.23068329	24.936219	1.09714785	1.073417372	1.085282611
Eral1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	18.89958759	20.01379076	14.4486739	15.05705519	1.058953835	1.042106376	1.050530105
Slfn9	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	8.958478725	14.39163757	10.79722456	14.59419517	1.606482307	1.351661724	1.479072016
Slfn2	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	52.09565215	57.80072465	71.1326371	71.26288311	1.10951149	1.00183103	1.05567126
Ddx52	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	18.22650351	22.36888544	14.57243452	16.84645584	1.22727244	1.156049514	1.191660977
Trim25	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	23.86715375	25.3854287	27.33864581	29.82115608	1.063613574	1.090805898	1.077209736
Eme1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	7.513407893	10.38347925	6.39806371	6.805410494	1.381993284	1.063667197	1.22283024
Med24	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	29.28628555	33.51905588	24.51973	25.89413496	1.144530802	1.056053022	1.100291912
Dhx58	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	4.021609404	6.884605184	4.259265687	8.61058885	1.711902995	2.021613462	1.866758228
Fam134c	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	18.0007418	19.70517597	16.62282004	21.56995026	1.094686885	1.297610767	1.196148826
Aoc2	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	1.42080198	1.772943387	1.512454742	1.574893486	1.247846929	1.041283049	1.144564989
Rpl27	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	17.67632783	23.6547973	10.91584332	14.40802933	1.338218974	1.31991903	1.329069002
Ifi35	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	12.09806713	13.49714905	8.421370247	13.39737398	1.115645078	1.590878157	1.353261618
Brca1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	11.11874014	11.60679133	10.6916081	12.02986091	1.043894469	1.125168525	1.084531497
Nmt1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	71.83691959	84.70939925	62.82077049	70.84805635	1.179190307	1.127780761	1.153485534
Ftsj3	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	39.00020286	43.14833183	34.69143574	41.83441304	1.106361728	1.205900308	1.156131018
Prpsap1	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	24.91222043	30.54356054	23.84059416	24.73735834	1.226047298	1.03761501	1.131831154
44448	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	48.00467314	61.25943284	57.51443544	58.9803942	1.276113945	1.025488536	1.150801241
Lgals3bp	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	84.27402822	99.31086947	62.28237005	103.1431509	1.17842794	1.656056936	1.417242438
Stra13	chr11	autosomes	"LSK+, LSK- and Lin- (Common)"	128.0633346	171.9807904	105.7291476	120.1366021	1.342935439	1.136267575	1.239601507
Rrm2	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	71.36252715	86.80659559	62.84145387	80.81343201	1.216417062	1.285989216	1.251203139
Nampt	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	20.33387371	20.65307791	22.02073567	23.05268404	1.01569815	1.046862575	1.031280363
Pole2	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	21.20086881	21.40794045	12.29594475	16.38737314	1.00976713	1.332746159	1.171256644
Rhoj	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	2.846616042	4.875416237	4.273422274	6.286123701	1.712705951	1.470981171	1.591843561
Cipc	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	13.22932173	14.35317839	13.34608136	14.33401659	1.084951949	1.074024367	1.079488158
Psmc1	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	42.38268885	58.78819597	36.56957428	45.2046355	1.387080376	1.236126928	1.311603652
Ddx24	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	35.09477958	46.66521304	33.36670626	43.8440915	1.329691014	1.314007177	1.321849095
Ifi27l2a	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	11.91245478	51.86374583	7.904845567	54.68913545	4.353741256	6.918431864	5.63608656
Ifi27	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	25.10920671	53.24014207	23.76047728	41.38283948	2.120343453	1.741667012	1.931005233
Serpina3f	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	0.947260074	3.697998879	0.257579629	2.707813008	3.903889736	10.51252781	7.208208772
Setd3	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	22.16913235	25.46905515	22.89079439	26.20007314	1.14885214	1.144568104	1.146710122
Akt1	chr12	autosomes	"LSK+, LSK- and Lin- (Common)"	46.4214576	52.8319785	54.98391464	55.45025198	1.138093917	1.008481341	1.073287629
Ripk1	chr13	autosomes	"LSK+, LSK- and Lin- (Common)"	16.55362178	18.70281415	18.765206	20.00287674	1.129832154	1.065955617	1.097893885
Iars	chr13	autosomes	"LSK+, LSK- and Lin- (Common)"	43.47985049	47.37416638	33.92529569	35.7957796	1.089565991	1.055135375	1.072350683
Ubqln1	chr13	autosomes	"LSK+, LSK- and Lin- (Common)"	58.93922603	66.15128881	58.87638357	66.54232245	1.122364396	1.13020397	1.126284183
Ap3b1	chr13	autosomes	"LSK+, LSK- and Lin- (Common)"	45.70380915	52.26415662	48.88577287	50.01537131	1.143540497	1.023106895	1.083323696
Skiv2l2	chr13	autosomes	"LSK+, LSK- and Lin- (Common)"	36.83466899	37.95919422	30.91299346	36.74733747	1.03052899	1.188734359	1.109631674
Ero1l	chr14	autosomes	"LSK+, LSK- and Lin- (Common)"	12.71960635	16.96206379	17.37885129	18.44805395	1.33353685	1.061523207	1.197530029
Dlgap5	chr14	autosomes	"LSK+, LSK- and Lin- (Common)"	26.04307936	27.69303193	24.22912696	30.34932618	1.063354742	1.252596771	1.157975756
Exoc5	chr14	autosomes	"LSK+, LSK- and Lin- (Common)"	14.71468421	20.18705174	13.6312459	14.98685135	1.371898401	1.099448389	1.235673395
Apex1	chr14	autosomes	"LSK+, LSK- and Lin- (Common)"	18.85166653	26.13429786	11.24504894	18.97748061	1.386312335	1.687629882	1.536971109
Setdb2	chr14	autosomes	"LSK+, LSK- and Lin- (Common)"	8.16147479	10.35384668	9.96380658	10.2330029	1.268624476	1.027017418	1.147820947
Tdrd3	chr14	autosomes	"LSK+, LSK- and Lin- (Common)"	6.426999199	7.721813616	6.509665325	7.326551784	1.201464848	1.125488242	1.163476545
Atad2	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	56.8379317	57.69889146	49.89863114	56.53697568	1.015147627	1.133036606	1.074092116
Them6	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	19.72173277	26.61164696	14.56804946	18.41018193	1.349356432	1.263736918	1.306546675
Ly6a	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	28.22533928	29.98162931	32.52456942	33.35863778	1.062223877	1.025644255	1.043934066
Eif3d	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	136.7792829	145.7432747	121.3942896	144.315383	1.065536181	1.188815252	1.127175717
Gga1	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	30.02883121	31.99712858	32.24060991	33.19076591	1.065546919	1.029470783	1.047508851
Gtpbp1	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	49.6613825	54.96712168	52.00454119	52.34613192	1.10683833	1.006568479	1.056703405
Rangap1	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	41.52867323	47.23079781	34.94213813	43.32073289	1.137305725	1.239784833	1.188545279
Pacsin2	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	41.15030609	41.95678222	44.54335139	45.27412872	1.019598302	1.01640598	1.018002141
Nup50	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	35.26649514	35.63411663	30.62728815	34.75377007	1.010424101	1.1347322	1.07257815
Gtse1	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	15.90039103	17.80066041	17.18649112	17.2026317	1.119510859	1.000939143	1.060225001
Twf1	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	19.39746287	20.08231025	16.50066249	20.30020696	1.035306029	1.230266177	1.132786103
Prkag1	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	38.03205523	38.79444487	29.15097334	38.06660442	1.020045975	1.305843341	1.162944658
Eif4b	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	151.672262	152.6820803	134.4932916	141.4773635	1.006657898	1.051928775	1.029293336
Zfp740	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	16.70582118	17.09107408	17.02349877	20.50741694	1.023060997	1.204653474	1.113857236
Aaas	chr15	autosomes	"LSK+, LSK- and Lin- (Common)"	41.60492062	42.1513899	28.66459862	32.29826037	1.013134727	1.126764787	1.069949757
Nagpa	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	18.08946715	28.94530999	18.11885811	19.39466511	1.600119548	1.070413212	1.33526638
Mcm4	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	90.85528689	91.64009519	78.99826303	81.58289598	1.008638004	1.032717592	1.020677798
Psmd2	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	46.98833574	49.41706426	37.30482255	46.17232511	1.051687902	1.23770392	1.144695911
Eif4g1	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	154.6022934	158.9685881	135.4896946	154.1918328	1.028242108	1.138033659	1.083137884
Rtp4	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	4.735561822	17.08318483	8.156005945	24.46249624	3.607425152	2.999323002	3.303374077
Rnf168	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	13.8232042	16.96364187	13.6730651	15.44777227	1.227185942	1.129795855	1.178490898
Parp14	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	11.75199682	15.42406311	13.82923037	17.19140997	1.31246318	1.243121237	1.277792208
Dtx3l	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	22.63288305	28.75466385	22.77001928	24.15838179	1.270481705	1.060973269	1.165727487
Parp9	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	7.774631589	11.50881552	11.06120451	12.77492581	1.48030365	1.154930804	1.317617227
Usp25	chr16	autosomes	"LSK+, LSK- and Lin- (Common)"	44.55515066	45.88376725	40.80080579	49.84404511	1.029819596	1.221643645	1.125731621
Ezr	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	81.23097161	102.5708996	84.07548703	90.51901962	1.262706792	1.076639849	1.16967332
Traf7	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	30.76767114	35.6508499	23.34627352	32.70410986	1.158711355	1.400827838	1.279769596
Bnip1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	5.997858715	11.55487794	5.11934566	8.650950605	1.926500522	1.689854755	1.808177638
D17Wsu92e	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	30.14901006	34.31559	28.39423495	30.34977726	1.13819956	1.068871104	1.103535332
Rrp1b	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	17.58236726	21.10621071	14.648647	15.9112627	1.20041917	1.086193332	1.143306251
H2-K1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	244.6029473	405.896777	216.2093565	302.4894491	1.659410818	1.399058088	1.529234453
Psmb9	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	32.04226167	39.91380189	20.67428055	31.19521346	1.245661193	1.508889917	1.377275555
Tap1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	30.32892289	43.9578301	32.45881686	35.87792509	1.449369972	1.10533681	1.277353391
H2-Eb1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	29.893462	43.34114448	30.07011953	32.16562793	1.449853633	1.069687399	1.259770516
Nelfe	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	14.87163902	17.1901322	13.06723321	15.11576191	1.155900313	1.156768359	1.156334336
Vars	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	66.92592644	75.11966169	67.09906639	69.48935495	1.122429912	1.035623276	1.079026594
Clic1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	164.3154732	242.7933293	194.965073	199.0204316	1.477604784	1.020800436	1.24920261
H2-D1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	67.40518108	102.7403062	61.89651335	85.77554531	1.52421972	1.385789614	1.455004667
H2-Q4	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	22.41609939	26.78150503	17.73739102	20.65558466	1.194744213	1.164522146	1.17963318
Mdc1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	25.5192529	28.59038749	24.59076137	24.69052453	1.120345788	1.004056936	1.062201362
Uhrf1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	51.78034915	52.67419941	46.74483515	51.38269311	1.017262345	1.099216479	1.058239412
Lonp1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	35.61604596	42.93911958	35.96286942	41.66996533	1.20561164	1.15869412	1.18215288
Ranbp3	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	23.03150584	23.5206808	21.21563465	23.74932585	1.021239382	1.119425662	1.070332522
Mllt1	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	17.61219231	24.65761913	20.45732287	21.0888268	1.400031223	1.030869334	1.215450278
Rab12	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	6.90291437	8.073229327	8.14355296	9.276192651	1.169539255	1.139084218	1.154311736
Ehd3	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	9.096528608	14.30410378	10.01101981	17.31152149	1.572479392	1.729246553	1.650862973
Eif2ak2	chr17	autosomes	"LSK+, LSK- and Lin- (Common)"	14.4471229	15.12463461	12.02167275	17.75060696	1.046895961	1.476550504	1.261723233
Ercc3	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	19.75238749	21.45126399	16.69754562	18.35203895	1.086008666	1.099086019	1.092547343
Kif20a	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	28.54009723	29.28227661	24.74732286	29.71398868	1.026004795	1.200695075	1.113349935
Hspa9	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	121.9387154	123.9194115	96.22508537	108.3158126	1.016243373	1.125650471	1.070946922
Ythdc2	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	7.589271326	8.299270048	7.631905697	7.91585418	1.09355295	1.03720545	1.0653792
Commd10	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	10.09347683	19.73014726	8.345840484	11.6804474	1.954742414	1.399553158	1.677147786
Snx2	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	49.18367077	49.94182242	43.85592812	50.70038915	1.015414702	1.156066952	1.085740827
Tcof1	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	45.12864877	48.52580582	40.4154438	43.79308604	1.075277172	1.083573058	1.079425115
4930503L19Rik	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	3.823116475	6.855864429	4.763143154	7.359811891	1.793265906	1.54515866	1.669212283
Ska1	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	8.06614483	10.65307844	6.961598542	8.608946088	1.320714996	1.236633517	1.278674257
Mbd1	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	18.30460227	25.00042948	19.4448359	21.41077752	1.365800202	1.101103533	1.233451868
Cndp2	chr18	autosomes	"LSK+, LSK- and Lin- (Common)"	9.288802114	9.856165541	11.39536768	16.88708326	1.061080365	1.481925264	1.271502815
Sf3b2	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	102.7460605	106.2380627	102.3234344	113.5297951	1.033986726	1.109519005	1.071752866
Map3k11	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	26.00156269	33.22743286	28.83626406	29.81853021	1.277901381	1.034063572	1.155982476
Fermt3	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	118.7045492	141.2338613	138.1730011	167.6875122	1.189793165	1.213605486	1.201699326
Naa40	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	24.0448797	25.52551257	23.14402119	26.17044783	1.061577886	1.130764944	1.096171415
Ms4a4c	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	13.82504496	25.39836042	20.22677795	24.03369996	1.837126786	1.188211984	1.512669385
Ms4a6b	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	10.50513551	21.31315465	18.38569391	19.10856131	2.028831958	1.039316841	1.534074399
Patl1	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	20.27531107	23.64919323	22.4521237	26.49334554	1.166403472	1.179992854	1.173198163
Osbp	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	32.1130793	34.35540868	32.96274266	33.78675013	1.069826047	1.024998147	1.047412097
Ifit2	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	5.296178472	7.068285848	4.169878705	6.646647366	1.334601144	1.593966596	1.46428387
Ifit1	chr19	autosomes	"LSK+, LSK- and Lin- (Common)"	1.287751743	4.304132943	3.260836371	7.889011436	3.342362351	2.419321468	2.880841909
