Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
148	DMTN	18.52464431	3.230024323	1.119056616	2.886381508	0.003896995	0.020967608	chr8	22056814	22082525	25712	+	refGene	transcript	NA	NA	DMTN	NM_001323401	NA	NA
149	LENEP	6.924622914	1.01184329	0.645170853	1.568333855	0.116803239	0.287877634	chr1	154993586	154994321	736	+	refGene	transcript	NA	NA	LENEP	NM_018655	NA	NA
150	ZNF398	688.7207575	-0.841778582	0.124172968	-6.779080779	1.21E-11	3.59E-10	chr7	149126408	149183026	56619	+	refGene	transcript	NA	NA	ZNF398	NM_020781	NA	NA
151	PNISR	3862.399747	-0.153694477	0.201922393	-0.761156178	0.446563789	0.667059203	chr6	99398050	99425308	27259	-	refGene	transcript	NA	NA	PNISR	NM_032870	NA	NA
152	ALPK3	43.56467192	3.6017129	0.632307725	5.696139326	1.23E-08	0.000000234	chr15	84817356	84873477	56122	+	refGene	transcript	NA	NA	ALPK3	NM_020778	NA	NA
153	ALKBH6	326.1814096	0.074811408	0.285783139	0.261776843	0.793493493	0.902805175	chr19	36009120	36014239	5120	-	refGene	transcript	NA	NA	ALKBH6	NM_032878	NA	NA
154	CTNND1	233.1180985	-0.490186867	0.176101864	-2.783541623	0.005376896	0.027446098	chr11	57761802	57819540	57739	+	refGene	transcript	NA	NA	CTNND1	NM_001206887	NA	NA
155	BCL2L13	1537.271122	0.158401479	0.108374937	1.461606191	0.143849157	0.331440979	chr22	17638584	17730855	92272	+	refGene	transcript	NA	NA	BCL2L13	NM_001270731	NA	NA
156	DMD	2905.725795	-0.67338138	0.220171279	-3.058443335	0.002224902	0.013167654	chrX	31119228	32155469	1036242	-	refGene	transcript	NA	NA	DMD	NM_004013	NA	NA
157	MUC4	21.84260331	2.304995866	0.805987571	2.859840461	0.004238542	0.022468624	chr3	20426	47963	27538	+	refGene	transcript	NA	NA	MUC4	NM_138297	NA	NA
158	FSCN2	46.53998726	0.928072701	0.493187518	1.881784653	0.05986526	0.179711262	chr17	81528377	81537130	8754	+	refGene	transcript	NA	NA	FSCN2	NM_001077182	NA	NA
159	EIF4G1	9162.269352	0.097216203	0.107996787	0.900176809	0.368026166	0.596336689	chr3	184315164	184335358	20195	+	refGene	transcript	NA	NA	EIF4G1	NM_182917	NA	NA
160	PPP2R5E	807.2799164	-0.149707163	0.180299365	-0.830325513	0.406354767	0.632149938	chr14	63371364	63543377	172014	-	refGene	transcript	NA	NA	PPP2R5E	NM_006246	NA	NA
161	NAA16	678.5203601	0.349816004	0.139814091	2.502008214	0.012349106	0.05438084	chr13	41311267	41377030	65764	+	refGene	transcript	NA	NA	NAA16	NM_024561	NA	NA
162	GPS2	1260.966531	-0.154820614	0.173946176	-0.890048968	0.373439593	0.601522121	chr17	7312661	7315360	2700	-	refGene	transcript	NA	NA	GPS2	NM_004489	NA	NA
163	THAP3	244.0156643	-0.190538976	0.196501621	-0.969656003	0.332217988	0.562597572	chr1	6625150	6635586	10437	+	refGene	transcript	NA	NA	THAP3	NM_138350	NA	NA
164	DLC1	3.027469675	-2.411816218	1.733480099	-1.391314628	0.16413004	0.361383631	chr8	6278952	6328913	49962	-	refGene	transcript	NA	NA	DLC1	NM_001348084	NA	NA
165	CAMTA1-DT	16.45899705	-0.050296389	0.396131487	-0.126968925	0.898964994	0.954864881	chr1	6783892	6784980	1089	-	refGene	transcript	NA	NA	CAMTA1-DT	NR_149049	NA	NA
166	SORBS1	64.15151404	0.761305539	0.406399986	1.873291253	0.061028177	0.182421902	chr10	95311773	95561371	249599	-	refGene	transcript	NA	NA	SORBS1	NM_024991	NA	NA
167	CD160	69.16214636	2.501600789	0.423663449	5.904688719	3.53E-09	0.000000073	chr1	145719499	145739288	19790	+	refGene	transcript	NA	NA	CD160	NR_103845	NA	NA
168	DUX4	9.452182094	2.150588294	0.744275101	2.889507241	0.003858461	0.020814521	chr4	200222	205389	5168	+	refGene	transcript	NA	NA	DUX4	NR_137167	NA	NA
169	ZNRD1	1582.274241	-0.166395391	0.159929895	-1.040427063	0.298141534	0.526987893	chr6	1322019	1325656	3638	+	refGene	transcript	NA	NA	ZNRD1	NR_103864	NA	NA
170	RHEBL1	63.20326517	-0.038886016	0.337146672	-0.115338574	0.908176765	0.959405462	chr12	49064676	49069979	5304	-	refGene	transcript	NA	NA	RHEBL1	NM_001303126	NA	NA
171	RPL10	6157.462165	-0.302997549	0.212142297	-1.428275044	0.153212708	0.345507786	chrX	154398065	154402339	4275	+	refGene	transcript	NA	NA	RPL10	NM_001303625	NA	NA
172	ANK2	210.8344998	-1.137615062	0.786436929	-1.446543289	0.148024879	0.338407376	chr4	112817997	113383740	565744	+	refGene	transcript	NA	NA	ANK2	NM_001354270	NA	NA
173	TSEN2	405.6455107	-0.169477116	0.143703013	-1.179356733	0.238256156	0.460671332	chr3	12484529	12533321	48793	+	refGene	transcript	NA	NA	TSEN2	NM_001321279	NA	NA
174	USP30	131.4643165	-0.415404363	0.214348842	-1.937982774	0.052625324	0.163813032	chr12	109023089	109088026	64938	+	refGene	transcript	NA	NA	USP30	NM_001301175	NA	NA
175	KDM6A	975.1187368	-0.384337612	0.20580988	-1.867440048	0.061840162	0.183950259	chrX	44873175	45112612	239438	+	refGene	transcript	NA	NA	KDM6A	NM_001291416	NA	NA
176	PRH1	80.73531623	0.380766361	0.325767606	1.168828187	0.242472862	0.465230192	chr12	79671	366551	286881	-	refGene	transcript	NA	NA	PRH1	NM_001291314	NA	NA
177	RCC1	1762.051224	-0.01000616	0.180328029	-0.055488657	0.955749167	0.983127708	chr1	28518226	28539294	21069	+	refGene	transcript	NA	NA	RCC1	NM_001048195	NA	NA
178	GMPR2	756.7831878	0.000527357	0.156048394	0.003379447	0.997303597	1	chr14	24232929	24239241	6313	+	refGene	transcript	NA	NA	GMPR2	NM_001283023	NA	NA
179	MMS22L	628.684695	-0.007410725	0.151969361	-0.048764599	0.961106894	0.985494559	chr6	97142161	97283216	141056	-	refGene	transcript	NA	NA	MMS22L	NM_001350600	NA	NA
180	SNX14	2707.128101	0.511734315	0.156912601	3.261269719	0.001109145	0.007319558	chr6	85505497	85594156	88660	-	refGene	transcript	NA	NA	SNX14	NM_001350553	NA	NA
181	STXBP6	70.07536269	2.58563226	0.378815367	6.825573841	8.76E-12	2.64E-10	chr14	24809655	25050297	240643	-	refGene	transcript	NA	NA	STXBP6	NM_001351942	NA	NA
182	TMCC1	387.4041714	0.2426941	0.203803962	1.190821305	0.233723743	0.455145731	chr3	129647792	129893711	245920	-	refGene	transcript	NA	NA	TMCC1	NM_001349265	NA	NA
183	TMEM94	641.9518045	0.466006673	0.239670646	1.944362732	0.051851725	0.162090611	chr17	75476537	75500452	23916	+	refGene	transcript	NA	NA	TMEM94	NM_001351203	NA	NA
184	LINC01714	9.065613145	-0.333937337	0.849240152	-0.393218969	0.694157761	0.846677658	chr1	8208672	8215208	6537	+	refGene	transcript	NA	NA	LINC01714	NR_125998	NA	NA
185	HNRNPUL2	550.6289197	0.152731006	0.217951326	0.700757405	0.483454425	0.699600821	chr11	62712630	62727457	14828	-	refGene	transcript	NA	NA	HNRNPUL2	NM_001079559	NA	NA
186	MCC	302.3707779	0.361716864	0.285879061	1.265279324	0.205771216	0.419672669	chr5	113022106	113488453	466348	-	refGene	transcript	NA	NA	MCC	NM_001085377	NA	NA
187	GNB1	3906.955801	0.16531921	0.157082949	1.052432557	0.292601138	0.521323007	chr1	1785285	1891117	105833	-	refGene	transcript	NA	NA	GNB1	NM_001282539	NA	NA
188	SLC25A36	2397.568829	0.013649157	0.118220059	0.115455511	0.908084081	0.959405462	chr3	140941836	140979937	38102	+	refGene	transcript	NA	NA	SLC25A36	NM_018155	NA	NA
189	SNORD128	4.874707136	-0.485590947	0.734673456	-0.660961604	0.508636937	0.719269438	chr1	8494800	8494913	114	-	refGene	transcript	NA	NA	SNORD128	NR_132752	NA	NA
190	ANGEL2	1123.94256	-0.045088716	0.142413444	-0.316604352	0.751543833	0.881379249	chr1	212992182	213015875	23694	-	refGene	transcript	NA	NA	ANGEL2	NM_001300758	NA	NA
191	MIR6728	8.722009377	0.781005538	0.580896371	1.344483418	0.178792115	0.381907172	chr1	8866502	8866590	89	-	refGene	transcript	NA	NA	MIR6728	NR_106786	NA	NA
192	ENO1-AS1	16.81411271	0.244771292	0.397576087	0.615658989	0.53811961	0.742498956	chr1	8878835	8879884	1050	+	refGene	transcript	NA	NA	ENO1-AS1	NR_038351	NA	NA
193	TMEM51	88.45853953	0.306097742	0.269509029	1.135760624	0.256056761	0.48041181	chr1	15153747	15220478	66732	+	refGene	transcript	NA	NA	TMEM51	NM_001136218	NA	NA
194	GRAMD1A	628.9317115	0.235898798	0.214474117	1.099894018	0.271378302	0.498653805	chr19	35000323	35026469	26147	+	refGene	transcript	NA	NA	GRAMD1A	NM_001136199	NA	NA
195	HSPB11	775.7465201	-0.508019565	0.153416676	-3.31137121	0.0009284	0.006256754	chr1	53921561	53945823	24263	-	refGene	transcript	NA	NA	HSPB11	NM_016126	NA	NA
196	IER5	617.0936459	0.10910911	0.369755258	0.295084675	0.767929196	0.889776548	chr1	181088700	181092900	4201	+	refGene	transcript	NA	NA	IER5	NM_016545	NA	NA
197	DNAJC27	240.7754162	0.132685005	0.128406763	1.033317883	0.301455161	0.530642629	chr2	24943643	24971955	28313	-	refGene	transcript	NA	NA	DNAJC27	NM_016544	NA	NA
198	STK26	1242.607901	-0.216599986	0.127170049	-1.703231129	0.088524823	0.23810327	chrX	132023302	132075943	52642	+	refGene	transcript	NA	NA	STK26	NM_016542	NA	NA
199	SIRT6	303.0112673	0.000408362	0.321971805	0.001268315	0.998988031	1	chr19	4174109	4182563	8455	-	refGene	transcript	NA	NA	SIRT6	NM_016539	NA	NA
200	GPR83	7.761500636	-1.408977428	1.103918932	-1.276341394	0.201834864	0.41389302	chr11	94377316	94401419	24104	-	refGene	transcript	NA	NA	GPR83	NM_016540	NA	NA
201	MIR34AHG	11.72203372	2.939882108	0.762770727	3.854214648	0.000116102	0.001023902	chr1	9148011	9182338	34328	-	refGene	transcript	NA	NA	MIR34AHG	NR_132742	NA	NA
202	UBE3D	83.52037498	-0.532922611	0.276095447	-1.930211514	0.053580636	0.165956298	chr6	82892390	83065841	173452	-	refGene	transcript	NA	NA	UBE3D	NM_198920	NA	NA
203	LINC02606	9.290088974	-0.64965249	0.521545219	-1.245630229	0.212900179	0.429387687	chr1	9425094	9428916	3823	-	refGene	transcript	NA	NA	LINC02606	NR_104623	NA	NA
204	TEX264	783.0051815	0.214051658	0.119335875	1.793690779	0.072862538	0.20735753	chr3	51671252	51704323	33072	+	refGene	transcript	NA	NA	TEX264	NM_001243726	NA	NA
205	LETMD1	561.3803836	0.141442034	0.138544494	1.020914145	0.307295117	0.536197515	chr12	51048327	51060424	12098	+	refGene	transcript	NA	NA	LETMD1	NM_001243689	NA	NA
206	GLRX	3537.536321	0.434888571	0.190081547	2.287905257	0.022143039	0.08586407	chr5	95813849	95822873	9025	-	refGene	transcript	NA	NA	GLRX	NM_001243659	NA	NA
207	CD2BP2	1819.313039	-0.23449515	0.12688333	-1.848116294	0.064585521	0.18975874	chr16	30350766	30354934	4169	-	refGene	transcript	NA	NA	CD2BP2	NM_001243646	NA	NA
208	CFL2	1464.691301	-1.959731099	0.236189797	-8.297272447	1.07E-16	5.33E-15	chr14	34710382	34714555	4174	-	refGene	transcript	NA	NA	CFL2	NM_001243645	NA	NA
209	IL15RA	106.6911584	1.810461533	0.208225253	8.694726053	3.48E-18	2.02E-16	chr10	5952371	5978187	25817	-	refGene	transcript	NA	NA	IL15RA	NM_001243539	NA	NA
210	CEP295NL	21.76904044	2.294889215	0.678259592	3.383496883	0.00071569	0.005011348	chr17	78890579	78903201	12623	-	refGene	transcript	NA	NA	CEP295NL	NM_001243540	NA	NA
211	DPYS	3.509443664	0.432848218	1.987223124	0.217815611	0.827572781	0.918520897	chr8	104379431	104467055	87625	-	refGene	transcript	NA	NA	DPYS	NM_001385	NA	NA
212	PCM1	5464.40694	-0.205670607	0.239999775	-0.856961665	0.391466071	0.618897068	chr8	17922988	18029948	106961	+	refGene	transcript	NA	NA	PCM1	NM_001352635	NA	NA
213	ZCCHC8	927.3115924	-0.267671465	0.123018162	-2.175869483	0.029565021	0.10634909	chr12	122471600	122500932	29333	-	refGene	transcript	NA	NA	ZCCHC8	NM_001350936	NA	NA
214	INTS11	936.1616216	-0.067089791	0.113878715	-0.589133722	0.555771574	0.753837646	chr1	1311585	1324687	13103	-	refGene	transcript	NA	NA	INTS11	NM_001256456	NA	NA
215	GRIP1	44.60311559	-0.903250434	0.311798516	-2.896904207	0.003768648	0.020443524	chr12	66347431	66804269	456839	-	refGene	transcript	NA	NA	GRIP1	NM_001366723	NA	NA
216	JAKMIP3	227.7797483	-0.029312532	0.190453762	-0.153908916	0.877681554	0.944034897	chr10	132065946	132184858	118913	+	refGene	transcript	NA	NA	JAKMIP3	NM_001323090	NA	NA
217	SPRYD3	608.4379516	0.453662106	0.152093002	2.982794083	0.002856301	0.016213189	chr12	53064316	53079390	15075	-	refGene	transcript	NA	NA	SPRYD3	NM_032840	NA	NA
218	SRP19	868.9868192	-0.182050706	0.148524515	-1.225728328	0.220300926	0.438901303	chr5	112861287	112869788	8502	+	refGene	transcript	NA	NA	SRP19	NM_003135	NA	NA
219	FAM104A	741.9924789	-0.015591979	0.127449947	-0.122338062	0.90263129	0.956436906	chr17	73207353	73232394	25042	-	refGene	transcript	NA	NA	FAM104A	NM_032837	NA	NA
220	OAS1	80.87671802	-0.43849262	0.406476869	-1.078764018	0.280692939	0.507829788	chr12	112906962	112919903	12942	+	refGene	transcript	NA	NA	OAS1	NM_016816	NA	NA
221	WDR4	403.1752846	0.181900235	0.129503223	1.404600058	0.160140239	0.355441612	chr21	42849226	42879539	30314	-	refGene	transcript	NA	NA	WDR4	NM_018669	NA	NA
222	MESP1	15.87449709	-0.352039432	0.440269634	-0.79959962	0.423942807	0.647617432	chr15	89749867	89751309	1443	-	refGene	transcript	NA	NA	MESP1	NM_018670	NA	NA
223	CORO2B	14.38595715	1.579137215	0.476375345	3.314901228	0.000916755	0.006190908	chr15	68641503	68727805	86303	+	refGene	transcript	NA	NA	CORO2B	NM_001324015	NA	NA
224	SH3BP5L	574.2223677	0.002689184	0.145338372	0.018502917	0.98523765	0.996043594	chr1	248810446	248825366	14921	-	refGene	transcript	NA	NA	SH3BP5L	NM_001322463	NA	NA
225	MAPKAPK5	978.4855242	0.165229537	0.140353349	1.177239717	0.23909984	0.461816086	chr12	111842228	111902222	59995	+	refGene	transcript	NA	NA	MAPKAPK5	NM_001371485	NA	NA
226	RCHY1	1019.51256	-0.604822034	0.088509076	-6.833446482	8.29E-12	2.51E-10	chr4	75479037	75514430	35394	-	refGene	transcript	NA	NA	RCHY1	NM_001278539	NA	NA
227	PIGQ	475.3781452	0.207919271	0.191122589	1.087884335	0.276646172	0.503823978	chr16	569968	584138	14171	+	refGene	transcript	NA	NA	PIGQ	NM_148920	NA	NA
228	ESCO1	1084.921538	-0.8185476	0.125800514	-6.506711084	7.68E-11	2.05E-09	chr18	21529284	21600704	71421	-	refGene	transcript	NA	NA	ESCO1	NM_052911	NA	NA
229	CBLB	301.0425384	0.30215784	0.208911801	1.446341658	0.148081397	0.338407376	chr3	105655461	105869012	213552	-	refGene	transcript	NA	NA	CBLB	NM_001321820	NA	NA
230	GPR63	339.5892853	-0.093890052	0.167788725	-0.559573067	0.57577068	0.769028875	chr6	96794125	96837477	43353	-	refGene	transcript	NA	NA	GPR63	NM_030784	NA	NA
231	CLPTM1L	2850.109231	0.127365045	0.134628525	0.946047983	0.344124113	0.574978971	chr5	1317752	1345099	27348	-	refGene	transcript	NA	NA	CLPTM1L	NM_030782	NA	NA
232	EXOSC10-AS1	36.98511247	0.419395181	0.47219391	0.888184222	0.374441665	0.602359507	chr1	11099675	11102106	2432	+	refGene	transcript	NA	NA	EXOSC10-AS1	NR_135061	NA	NA
233	IQCE	753.6863831	0.563324899	0.089585917	6.288096592	3.21E-10	7.84E-09	chr7	2558979	2607555	48577	+	refGene	transcript	NA	NA	IQCE	NM_001287502	NA	NA
234	SCN1B	24.77503003	0.476257142	0.390568286	1.219395325	0.222694184	0.441963894	chr19	35031271	35040449	9179	+	refGene	transcript	NA	NA	SCN1B	NM_001321605	NA	NA
235	UBE3A	3878.164432	-0.154427536	0.077917886	-1.981926656	0.04748745	0.152192025	chr15	25337234	25438229	100996	-	refGene	transcript	NA	NA	UBE3A	NM_001354505	NA	NA
236	ALDH3A2	2469.228833	-0.297340852	0.144346733	-2.059907041	0.039407428	0.1326291	chr17	19648751	19677596	28846	+	refGene	transcript	NA	NA	ALDH3A2	NM_001031806	NA	NA
237	SMPD3	10.53444592	1.84994865	1.276042745	1.449754451	0.147127005	0.336878829	chr16	68358327	68448508	90182	-	refGene	transcript	NA	NA	SMPD3	NM_018667	NA	NA
238	USP15	1132.935008	-0.645333611	0.109829622	-5.87577013	4.21E-09	8.56E-08	chr12	62260404	62416388	155985	+	refGene	transcript	NA	NA	USP15	NR_147079	NA	NA
239	ZNF587	968.1568831	-0.335621481	0.115970265	-2.894030468	0.003803313	0.020590992	chr19	57849859	57865115	15257	+	refGene	transcript	NA	NA	ZNF587	NM_032828	NA	NA
240	ADD3	2549.392517	0.744283431	0.193734642	3.841767391	0.000122152	0.001070398	chr10	110005947	110135565	129619	+	refGene	transcript	NA	NA	ADD3	NM_019903	NA	NA
241	FBXO44	1080.867869	0.598828898	0.164384238	3.642860812	0.000269625	0.002154649	chr1	11654857	11663327	8471	+	refGene	transcript	NA	NA	FBXO44	NR_130909	NA	NA
242	CAD	2609.437107	0.167344481	0.149502623	1.119341435	0.262994505	0.488930021	chr2	27217369	27243943	26575	+	refGene	transcript	NA	NA	CAD	NM_004341	NA	NA
243	DGAT1	279.8400229	-0.635867334	0.181134216	-3.510476083	0.000447305	0.003349313	chr8	45187	57455	12269	-	refGene	transcript	NA	NA	DGAT1	NM_012079	NA	NA
244	PUDP	178.5138046	-0.15477819	0.15799895	-0.979615311	0.327276044	0.55742719	chrX	7048920	7148153	99234	-	refGene	transcript	NA	NA	PUDP	NM_012080	NA	NA
245	HOXA5	110.5366335	0.219164568	0.222160292	0.986515484	0.323880221	0.554044479	chr7	27141052	27143681	2630	-	refGene	transcript	NA	NA	HOXA5	NM_019102	NA	NA
246	APOM	57.87768384	0.054942529	0.342844036	0.160255169	0.872680072	0.941290939	chr6	31655894	31658210	2317	+	refGene	transcript	NA	NA	APOM	NM_019101	NA	NA
247	METTL6	428.0495589	-0.024785701	0.141125739	-0.175628496	0.860585814	0.934531357	chr3	15413671	15427544	13874	-	refGene	transcript	NA	NA	METTL6	NM_001330662	NA	NA
248	KYAT1	155.8467769	0.469478801	0.229487936	2.045766804	0.04077932	0.135832386	chr9	128833113	128845750	12638	-	refGene	transcript	NA	NA	KYAT1	NM_001352993	NA	NA
249	POMZP3	297.1864289	-0.086643137	0.247205622	-0.350490155	0.725970878	0.865506096	chr7	96821	114138	17318	-	refGene	transcript	NA	NA	POMZP3	NM_012230	NA	NA
250	CYFIP2	776.0712718	-0.799473047	0.164238804	-4.867747631	0.00000113	0.0000155	chr5	157266123	157395594	129472	+	refGene	transcript	NA	NA	CYFIP2	NM_001291721	NA	NA
251	CLCN6	237.6309074	0.64564046	0.27665629	2.333727747	0.019609982	0.078354544	chr1	11806096	11843144	37049	+	refGene	transcript	NA	NA	CLCN6	NR_046428	NA	NA
252	NPPA-AS1	8.224917323	-0.236636118	0.686971094	-0.344462992	0.730498123	0.868208951	chr1	11840319	11847616	7298	+	refGene	transcript	NA	NA	NPPA-AS1	NR_037806	NA	NA
253	PPIP5K1	953.4730072	0.019341145	0.254400073	0.076026493	0.939398021	0.974806917	chr15	43533462	43589943	56482	-	refGene	transcript	NA	NA	PPIP5K1	NM_001354386	NA	NA
254	RNU5E-1	117.8650846	-0.104113522	0.342269732	-0.304185596	0.760986498	0.886221617	chr1	11908154	11908272	119	+	refGene	transcript	NA	NA	RNU5E-1	NR_002754	NA	NA
255	TAF1B	285.3736961	0.048720064	0.120124953	0.405578214	0.685052539	0.840759672	chr2	9843474	9934416	90943	+	refGene	transcript	NA	NA	TAF1B	NM_005680	NA	NA
256	GLIS2	346.773946	0.622613898	0.334367178	1.862066435	0.062593726	0.185622086	chr16	16431	39959	23529	+	refGene	transcript	NA	NA	GLIS2	NM_032575	NA	NA
257	CTNS	306.3838158	-0.002579288	0.182337542	-0.014145676	0.98871376	0.997109291	chr17	3636760	3663103	26344	+	refGene	transcript	NA	NA	CTNS	NM_001374492	NA	NA
258	CTH	37.39326799	-0.53268954	0.348696993	-1.527657395	0.126597624	0.304499591	chr1	70411268	70439851	28584	+	refGene	transcript	NA	NA	CTH	NM_001902	NA	NA
259	FCER2	3.425931767	5.324623933	1.367380202	3.894033222	0.0000986	0.000887965	chr19	7688757	7702146	13390	-	refGene	transcript	NA	NA	FCER2	NM_002002	NA	NA
260	VPS8	1053.45581	-0.480428852	0.13219992	-3.634108494	0.000278943	0.002222667	chr3	184812143	185052614	240472	+	refGene	transcript	NA	NA	VPS8	NM_015303	NA	NA
261	GUCY1A1	210.4111265	1.841067799	0.315037274	5.843968161	5.1E-09	0.000000102	chr4	155666848	155737057	70210	+	refGene	transcript	NA	NA	GUCY1A1	NM_000856	NA	NA
262	SIPA1L1	1209.946387	0.493872801	0.14553337	3.393536481	0.000689964	0.004847648	chr14	71320476	71741209	420734	+	refGene	transcript	NA	NA	SIPA1L1	NM_001354288	NA	NA
263	CFAP70	84.40903494	0.957732189	0.334244509	2.865364012	0.004165301	0.022144334	chr10	73253758	73358754	104997	-	refGene	transcript	NA	NA	CFAP70	NM_001350934	NA	NA
264	CPEB1	934.6538382	-0.131095532	0.141093449	-0.929139753	0.352816665	0.582258534	chr15	82543201	82571766	28566	-	refGene	transcript	NA	NA	CPEB1	NM_001365249	NA	NA
265	SPHK2	253.8988665	-0.261415378	0.27254011	-0.959181304	0.337467417	0.568183247	chr19	48619506	48630405	10900	+	refGene	transcript	NA	NA	SPHK2	NM_001204158	NA	NA
266	MIR6730	4.52909704	0.182401666	0.682045438	0.267433305	0.789135559	0.900825236	chr1	12578957	12579023	67	-	refGene	transcript	NA	NA	MIR6730	NR_106788	NA	NA
267	IRF3	1061.506213	0.221912777	0.144877995	1.531721757	0.125591111	0.30292778	chr19	49659569	49665875	6307	-	refGene	transcript	NA	NA	IRF3	NM_001197125	NA	NA
268	BRWD1	3869.678944	-0.309176898	0.150613121	-2.052788605	0.040093084	0.134304921	chr21	39296437	39313786	17350	-	refGene	transcript	NA	NA	BRWD1	NM_001007246	NA	NA
269	THAP8	99.13909476	0.157534084	0.23548603	0.668974224	0.50351192	0.714765375	chr19	36034984	36054285	19302	-	refGene	transcript	NA	NA	THAP8	NM_152658	NA	NA
270	TMEM91	48.82678364	-0.3833727	0.368907232	-1.03921167	0.298706304	0.527703822	chr19	41376533	41384082	7550	+	refGene	transcript	NA	NA	TMEM91	NM_001098824	NA	NA
271	MFSD11	248.6879878	0.104913071	0.18506605	0.566895282	0.57078533	0.76510452	chr17	76737501	76778817	41317	+	refGene	transcript	NA	NA	MFSD11	NM_001242533	NA	NA
272	AFF2	3.201427208	-0.536823021	1.039231213	-0.516557831	0.605464859	0.790973469	chrX	148500617	149000663	500047	+	refGene	transcript	NA	NA	AFF2	NM_001169122	NA	NA
273	SS18L1	541.0825896	0.032889069	0.130095945	0.252806255	0.800417934	0.9061273	chr20	62143769	62182514	38746	+	refGene	transcript	NA	NA	SS18L1	NR_125981	NA	NA
274	NFKB2	1257.265139	-0.405520692	0.22742169	-1.783122323	0.074566393	0.21108615	chr10	102394578	102402529	7952	+	refGene	transcript	NA	NA	NFKB2	NM_001077494	NA	NA
275	POLD2	2111.438639	0.254302974	0.114182152	2.227169225	0.025935966	0.096554043	chr7	44114680	44123570	8891	-	refGene	transcript	NA	NA	POLD2	NM_001127218	NA	NA
